layer_idx,step_idx,head_idx,plane_idx,reads_count
10,0,7,7,6
10,0,7,8,6
10,0,7,9,6
10,0,7,10,5
10,0,7,11,6
10,0,7,12,6
10,0,7,13,6
10,0,7,14,4
10,0,7,15,4
10,0,7,16,6
10,0,7,17,6
10,0,7,18,4
10,0,7,19,5
10,0,7,20,6
10,0,7,21,5
10,0,7,22,4
10,0,7,23,4
10,0,7,24,6
10,0,7,25,9
10,0,7,26,7
10,0,7,27,6
10,0,7,28,5
10,0,7,29,4
10,0,7,30,5
10,0,7,31,8
11,0,0,0,6
11,0,0,1,5
11,0,0,2,5
11,0,0,3,7
11,0,0,4,6
11,0,0,5,5
11,0,0,6,4
11,0,0,7,6
11,0,0,8,5
11,0,0,9,5
11,0,0,10,7
11,0,0,11,5
11,0,0,12,6
11,0,0,13,5
11,0,0,14,7
11,0,0,15,5
11,0,0,16,7
11,0,0,17,6
11,0,0,18,6
11,0,0,19,6
11,0,0,20,9
11,0,0,21,7
11,0,0,22,7
11,0,0,23,7
11,0,0,24,4
11,0,0,25,7
11,0,0,26,9
11,0,0,27,7
11,0,0,28,3
11,0,0,29,4
11,0,0,30,7
11,0,0,31,6
11,0,1,0,6
11,0,1,1,6
11,0,1,2,7
11,0,1,3,6
11,0,1,4,7
11,0,1,5,6
11,0,1,6,4
11,0,1,7,5
11,0,1,8,5
11,0,1,9,8
11,0,1,10,3
11,0,1,11,5
11,0,1,12,9
11,0,1,13,10
11,0,1,14,5
11,0,1,15,4
11,0,1,16,8
11,0,1,17,9
11,0,1,18,6
11,0,1,19,4
11,0,1,20,5
11,0,1,21,6
11,0,1,22,4
11,0,1,23,6
11,0,1,24,6
11,0,1,25,5
11,0,1,26,5
11,0,1,27,6
11,0,1,28,5
11,0,1,29,3
11,0,1,30,3
11,0,1,31,4
11,0,2,0,7
11,0,2,1,4
11,0,2,2,5
11,0,2,3,6
11,0,2,4,7
11,0,2,5,8
11,0,2,6,8
11,0,2,7,8
11,0,2,8,7
11,0,2,9,8
11,0,2,10,5
11,0,2,11,6
11,0,2,12,6
11,0,2,13,8
11,0,2,14,7
11,0,2,15,7
11,0,2,16,6
11,0,2,17,7
11,0,2,18,5
11,0,2,19,7
11,0,2,20,4
11,0,2,21,5
11,0,2,22,6
11,0,2,23,7
11,0,2,24,5
11,0,2,25,4
11,0,2,26,3
11,0,2,27,4
11,0,2,28,5
11,0,2,29,3
11,0,2,30,3
11,0,2,31,5
11,0,3,0,5
11,0,3,1,6
11,0,3,2,6
11,0,3,3,6
11,0,3,4,8
11,0,3,5,6
11,0,3,6,5
11,0,3,7,7
11,0,3,8,6
11,0,3,9,6
11,0,3,10,7
11,0,3,11,6
11,0,3,12,6
11,0,3,13,4
11,0,3,14,6
11,0,3,15,8
11,0,3,16,6
11,0,3,17,5
11,0,3,18,6
11,0,3,19,5
11,0,3,20,6
11,0,3,21,7
11,0,3,22,6
11,0,3,23,5
11,0,3,24,3
11,0,3,25,5
11,0,3,26,7
11,0,3,27,6
11,0,3,28,6
11,0,3,29,2
11,0,3,30,2
11,0,3,31,4
11,0,4,0,5
11,0,4,1,7
11,0,4,2,7
11,0,4,3,6
11,0,4,4,5
11,0,4,5,8
11,0,4,6,5
11,0,4,7,5
11,0,4,8,6
11,0,4,9,4
11,0,4,10,5
11,0,4,11,5
11,0,4,12,6
11,0,4,13,6
11,0,4,14,4
11,0,4,15,3
11,0,4,16,5
11,0,4,17,6
11,0,4,18,6
11,0,4,19,5
11,0,4,20,2
11,0,4,21,5
11,0,4,22,3
11,0,4,23,7
11,0,4,24,9
11,0,4,25,5
11,0,4,26,5
11,0,4,27,8
11,0,4,28,6
11,0,4,29,6
11,0,4,30,6
11,0,4,31,4
11,0,5,0,7
11,0,5,1,4
11,0,5,2,5
11,0,5,3,7
11,0,5,4,6
11,0,5,5,6
11,0,5,6,7
11,0,5,7,5
11,0,5,8,3
11,0,5,9,5
11,0,5,10,5
11,0,5,11,8
11,0,5,12,7
11,0,5,13,8
11,0,5,14,7
11,0,5,15,5
11,0,5,16,5
11,0,5,17,4
11,0,5,18,7
11,0,5,19,7
11,0,5,20,3
11,0,5,21,6
11,0,5,22,5
11,0,5,23,3
11,0,5,24,5
11,0,5,25,7
11,0,5,26,5
11,0,5,27,4
11,0,5,28,8
11,0,5,29,6
11,0,5,30,5
11,0,5,31,6
11,0,6,0,4
11,0,6,1,6
11,0,6,2,5
11,0,6,3,9
11,0,6,4,7
11,0,6,5,6
11,0,6,6,7
11,0,6,7,6
11,0,6,8,6
11,0,6,9,6
11,0,6,10,7
11,0,6,11,6
11,0,6,12,7
11,0,6,13,5
11,0,6,14,4
11,0,6,15,5
11,0,6,16,5
11,0,6,17,5
11,0,6,18,5
11,0,6,19,5
11,0,6,20,4
11,0,6,21,5
11,0,6,22,6
11,0,6,23,6
11,0,6,24,5
11,0,6,25,6
11,0,6,26,4
11,0,6,27,7
11,0,6,28,6
11,0,6,29,5
11,0,6,30,8
11,0,6,31,7
11,0,7,0,5
11,0,7,1,5
11,0,7,2,5
11,0,7,3,7
11,0,7,4,4
11,0,7,5,5
11,0,7,6,4
11,0,7,7,5
11,0,7,8,5
11,0,7,9,5
11,0,7,10,6
11,0,7,11,7
11,0,7,12,8
11,0,7,13,7
11,0,7,14,5
11,0,7,15,7
11,0,7,16,7
11,0,7,17,5
11,0,7,18,7
11,0,7,19,5
11,0,7,20,4
11,0,7,21,5
11,0,7,22,6
11,0,7,23,4
11,0,7,24,4
11,0,7,25,8
11,0,7,26,8
11,0,7,27,8
11,0,7,28,6
11,0,7,29,5
11,0,7,30,6
11,0,7,31,6
12,0,0,0,7
12,0,0,1,7
12,0,0,2,7
12,0,0,3,6
12,0,0,4,3
12,0,0,5,6
12,0,0,6,4
12,0,0,7,6
12,0,0,8,6
12,0,0,9,8
12,0,0,10,8
12,0,0,11,5
12,0,0,12,6
12,0,0,13,6
12,0,0,14,5
12,0,0,15,7
12,0,0,16,6
12,0,0,17,6
12,0,0,18,6
12,0,0,19,4
12,0,0,20,6
12,0,0,21,7
12,0,0,22,5
12,0,0,23,6
12,0,0,24,6
12,0,0,25,6
12,0,0,26,6
12,0,0,27,6
12,0,0,28,5
12,0,0,29,5
12,0,0,30,6
12,0,0,31,7
12,0,1,0,4
12,0,1,1,5
12,0,1,2,6
12,0,1,3,6
12,0,1,4,7
12,0,1,5,6
12,0,1,6,6
12,0,1,7,7
12,0,1,8,7
12,0,1,9,7
12,0,1,10,7
12,0,1,11,7
12,0,1,12,4
12,0,1,13,5
12,0,1,14,7
12,0,1,15,7
12,0,1,16,6
12,0,1,17,4
12,0,1,18,5
12,0,1,19,4
12,0,1,20,6
12,0,1,21,7
12,0,1,22,6
12,0,1,23,7
12,0,1,24,7
12,0,1,25,6
12,0,1,26,6
12,0,1,27,4
12,0,1,28,4
12,0,1,29,4
12,0,1,30,6
12,0,1,31,4
12,0,2,0,6
12,0,2,1,7
12,0,2,2,8
12,0,2,3,7
12,0,2,4,7
12,0,2,5,7
12,0,2,6,7
12,0,2,7,7
12,0,2,8,6
12,0,2,9,3
12,0,2,10,4
12,0,2,11,4
12,0,2,12,4
12,0,2,13,7
12,0,2,14,4
12,0,2,15,3
12,0,2,16,5
12,0,2,17,6
12,0,2,18,6
12,0,2,19,3
12,0,2,20,4
12,0,2,21,5
12,0,2,22,7
12,0,2,23,6
12,0,2,24,7
12,0,2,25,9
12,0,2,26,6
12,0,2,27,6
12,0,2,28,6
12,0,2,29,7
12,0,2,30,7
12,0,2,31,7
12,0,3,0,6
12,0,3,1,8
12,0,3,2,8
12,0,3,3,7
12,0,3,4,6
12,0,3,5,6
12,0,3,6,7
12,0,3,7,7
12,0,3,8,8
12,0,3,9,5
12,0,3,10,6
12,0,3,11,9
12,0,3,12,6
12,0,3,13,8
12,0,3,14,7
12,0,3,15,6
12,0,3,16,7
12,0,3,17,6
12,0,3,18,5
12,0,3,19,5
12,0,3,20,4
12,0,3,21,5
12,0,3,22,4
12,0,3,23,4
12,0,3,24,4
12,0,3,25,6
12,0,3,26,5
12,0,3,27,2
12,0,3,28,3
12,0,3,29,6
12,0,3,30,6
12,0,3,31,5
12,0,4,0,8
12,0,4,1,9
12,0,4,2,10
12,0,4,3,9
12,0,4,4,7
12,0,4,5,6
12,0,4,6,8
12,0,4,7,4
12,0,4,8,5
12,0,4,9,4
12,0,4,10,3
12,0,4,11,3
12,0,4,12,5
12,0,4,13,3
12,0,4,14,5
12,0,4,15,6
12,0,4,16,5
12,0,4,17,5
12,0,4,18,4
12,0,4,19,6
12,0,4,20,6
12,0,4,21,6
12,0,4,22,5
12,0,4,23,7
12,0,4,24,7
12,0,4,25,7
12,0,4,26,7
12,0,4,27,7
12,0,4,28,5
12,0,4,29,5
12,0,4,30,5
12,0,4,31,7
12,0,5,0,6
12,0,5,1,5
12,0,5,2,7
12,0,5,3,7
12,0,5,4,5
12,0,5,5,5
12,0,5,6,4
12,0,5,7,3
12,0,5,8,6
12,0,5,9,4
12,0,5,10,3
12,0,5,11,5
12,0,5,12,6
12,0,5,13,6
12,0,5,14,6
12,0,5,15,6
12,0,5,16,7
12,0,5,17,7
12,0,5,18,7
12,0,5,19,7
12,0,5,20,6
12,0,5,21,6
12,0,5,22,6
12,0,5,23,5
12,0,5,24,5
12,0,5,25,7
12,0,5,26,7
12,0,5,27,7
12,0,5,28,6
12,0,5,29,4
12,0,5,30,7
12,0,5,31,9
12,0,6,0,4
12,0,6,1,6
12,0,6,2,5
12,0,6,3,6
12,0,6,4,6
12,0,6,5,7
12,0,6,6,8
12,0,6,7,6
12,0,6,8,6
12,0,6,9,5
12,0,6,10,4
12,0,6,11,5
12,0,6,12,7
12,0,6,13,9
12,0,6,14,7
12,0,6,15,8
12,0,6,16,7
12,0,6,17,5
12,0,6,18,5
12,0,6,19,7
12,0,6,20,7
12,0,6,21,5
12,0,6,22,4
12,0,6,23,6
12,0,6,24,4
12,0,6,25,6
12,0,6,26,7
12,0,6,27,5
12,0,6,28,4
12,0,6,29,6
12,0,6,30,5
12,0,6,31,4
12,0,7,0,5
12,0,7,1,3
12,0,7,2,6
12,0,7,3,5
12,0,7,4,5
12,0,7,5,4
12,0,7,6,6
12,0,7,7,6
12,0,7,8,4
12,0,7,9,6
12,0,7,10,7
12,0,7,11,6
12,0,7,12,5
12,0,7,13,5
12,0,7,14,5
12,0,7,15,6
12,0,7,16,5
12,0,7,17,7
12,0,7,18,7
12,0,7,19,6
12,0,7,20,6
12,0,7,21,6
12,0,7,22,8
12,0,7,23,7
12,0,7,24,8
12,0,7,25,6
12,0,7,26,7
12,0,7,27,7
12,0,7,28,6
12,0,7,29,7
12,0,7,30,6
12,0,7,31,6
13,0,0,0,4
13,0,0,1,6
13,0,0,2,7
13,0,0,3,7
13,0,0,4,5
13,0,0,5,6
13,0,0,6,9
13,0,0,7,6
13,0,0,8,7
13,0,0,9,6
13,0,0,10,5
13,0,0,11,7
13,0,0,12,8
13,0,0,13,7
13,0,0,14,7
13,0,0,15,5
13,0,0,16,5
13,0,0,17,7
13,0,0,18,4
13,0,0,19,5
13,0,0,20,4
13,0,0,21,4
13,0,0,22,4
13,0,0,23,4
13,0,0,24,6
13,0,0,25,5
13,0,0,26,4
13,0,0,27,3
13,0,0,28,3
13,0,0,29,4
13,0,0,30,4
13,0,0,31,6
13,0,1,0,7
13,0,1,1,7
13,0,1,2,6
13,0,1,3,4
13,0,1,4,5
13,0,1,5,3
13,0,1,6,6
13,0,1,7,6
13,0,1,8,6
13,0,1,9,6
13,0,1,10,5
13,0,1,11,6
13,0,1,12,5
13,0,1,13,5
13,0,1,14,5
13,0,1,15,5
13,0,1,16,4
13,0,1,17,4
13,0,1,18,5
13,0,1,19,4
13,0,1,20,6
13,0,1,21,5
13,0,1,22,4
13,0,1,23,6
13,0,1,24,9
13,0,1,25,9
13,0,1,26,7
13,0,1,27,6
13,0,1,28,7
13,0,1,29,8
13,0,1,30,4
13,0,1,31,7
13,0,2,0,4
13,0,2,1,5
13,0,2,2,5
13,0,2,3,7
13,0,2,4,5
13,0,2,5,6
13,0,2,6,8
13,0,2,7,5
13,0,2,8,3
13,0,2,9,3
13,0,2,10,6
13,0,2,11,5
13,0,2,12,4
13,0,2,13,4
13,0,2,14,3
13,0,2,15,6
13,0,2,16,3
13,0,2,17,2
13,0,2,18,6
13,0,2,19,6
13,0,2,20,6
13,0,2,21,10
13,0,2,22,8
13,0,2,23,6
13,0,2,24,7
13,0,2,25,6
13,0,2,26,5
13,0,2,27,7
13,0,2,28,7
13,0,2,29,7
13,0,2,30,10
13,0,2,31,7
13,0,3,0,4
13,0,3,1,6
13,0,3,2,5
13,0,3,3,5
13,0,3,4,6
13,0,3,5,5
13,0,3,6,5
13,0,3,7,7
13,0,3,8,6
13,0,3,9,4
13,0,3,10,7
13,0,3,11,7
13,0,3,12,6
13,0,3,13,6
13,0,3,14,5
13,0,3,15,4
13,0,3,16,6
13,0,3,17,5
13,0,3,18,5
13,0,3,19,7
13,0,3,20,7
13,0,3,21,6
13,0,3,22,5
13,0,3,23,6
13,0,3,24,5
13,0,3,25,6
13,0,3,26,6
13,0,3,27,7
13,0,3,28,6
13,0,3,29,6
13,0,3,30,5
13,0,3,31,4
13,0,4,0,9
13,0,4,1,9
13,0,4,2,11
13,0,4,3,5
13,0,4,4,4
13,0,4,5,4
13,0,4,6,3
13,0,4,7,6
13,0,4,8,5
13,0,4,9,3
13,0,4,10,3
13,0,4,11,7
13,0,4,12,4
13,0,4,13,4
13,0,4,14,3
13,0,4,15,6
13,0,4,16,6
13,0,4,17,3
13,0,4,18,4
13,0,4,19,3
13,0,4,20,2
13,0,4,21,8
13,0,4,22,9
13,0,4,23,6
13,0,4,24,6
13,0,4,25,6
13,0,4,26,8
13,0,4,27,10
13,0,4,28,8
13,0,4,29,7
13,0,4,30,4
13,0,4,31,7
13,0,5,0,5
13,0,5,1,7
13,0,5,2,8
13,0,5,3,5
13,0,5,4,6
13,0,5,5,5
13,0,5,6,6
13,0,5,7,7
13,0,5,8,6
13,0,5,9,9
13,0,5,10,7
13,0,5,11,6
13,0,5,12,6
13,0,5,13,7
13,0,5,14,4
13,0,5,15,6
13,0,5,16,8
13,0,5,17,5
13,0,5,18,7
13,0,5,19,8
13,0,5,20,6
13,0,5,21,5
13,0,5,22,5
13,0,5,23,6
13,0,5,24,4
13,0,5,25,5
13,0,5,26,4
13,0,5,27,4
13,0,5,28,3
13,0,5,29,6
13,0,5,30,5
13,0,5,31,5
13,0,6,0,5
13,0,6,1,5
13,0,6,2,4
13,0,6,3,4
13,0,6,4,6
13,0,6,5,4
13,0,6,6,5
13,0,6,7,6
13,0,6,8,6
13,0,6,9,7
13,0,6,10,7
13,0,6,11,6
13,0,6,12,6
13,0,6,13,4
13,0,6,14,5
13,0,6,15,5
13,0,6,16,5
13,0,6,17,6
13,0,6,18,5
13,0,6,19,6
13,0,6,20,7
13,0,6,21,6
13,0,6,22,7
13,0,6,23,5
13,0,6,24,2
13,0,6,25,4
13,0,6,26,5
13,0,6,27,4
13,0,6,28,5
13,0,6,29,4
13,0,6,30,7
13,0,6,31,6
13,0,7,0,6
13,0,7,1,5
13,0,7,2,8
13,0,7,3,9
13,0,7,4,7
13,0,7,5,8
13,0,7,6,5
13,0,7,7,5
13,0,7,8,4
13,0,7,9,5
13,0,7,10,8
13,0,7,11,6
13,0,7,12,5
13,0,7,13,5
13,0,7,14,6
13,0,7,15,5
13,0,7,16,7
13,0,7,17,5
13,0,7,18,5
13,0,7,19,5
13,0,7,20,5
13,0,7,21,5
13,0,7,22,5
13,0,7,23,3
13,0,7,24,6
13,0,7,25,6
13,0,7,26,8
13,0,7,27,7
13,0,7,28,4
13,0,7,29,5
13,0,7,30,5
13,0,7,31,6
14,0,0,0,7
14,0,0,1,6
14,0,0,2,7
14,0,0,3,7
14,0,0,4,4
14,0,0,5,5
14,0,0,6,6
14,0,0,7,8
14,0,0,8,7
14,0,0,9,9
14,0,0,10,9
14,0,0,11,5
14,0,0,12,5
14,0,0,13,5
14,0,0,14,5
14,0,0,15,4
14,0,0,16,4
14,0,0,17,6
14,0,0,18,6
14,0,0,19,4
14,0,0,20,4
14,0,0,21,4
14,0,0,22,4
14,0,0,23,5
14,0,0,24,7
14,0,0,25,8
14,0,0,26,4
14,0,0,27,4
14,0,0,28,4
14,0,0,29,4
14,0,0,30,5
14,0,0,31,6
14,0,1,0,5
14,0,1,1,6
14,0,1,2,6
14,0,1,3,6
14,0,1,4,6
14,0,1,5,7
14,0,1,6,7
14,0,1,7,6
14,0,1,8,6
14,0,1,9,7
14,0,1,10,7
14,0,1,11,7
14,0,1,12,4
14,0,1,13,5
14,0,1,14,6
14,0,1,15,6
14,0,1,16,4
14,0,1,17,4
14,0,1,18,5
14,0,1,19,5
14,0,1,20,4
14,0,1,21,5
14,0,1,22,5
14,0,1,23,7
14,0,1,24,7
14,0,1,25,6
14,0,1,26,5
14,0,1,27,7
14,0,1,28,6
14,0,1,29,5
14,0,1,30,6
14,0,1,31,5
14,0,2,0,7
14,0,2,1,6
14,0,2,2,5
14,0,2,3,4
14,0,2,4,4
14,0,2,5,4
14,0,2,6,6
14,0,2,7,8
14,0,2,8,10
14,0,2,9,7
14,0,2,10,7
14,0,2,11,8
14,0,2,12,6
14,0,2,13,6
14,0,2,14,9
14,0,2,15,9
14,0,2,16,7
14,0,2,17,6
14,0,2,18,5
14,0,2,19,6
14,0,2,20,6
14,0,2,21,4
14,0,2,22,5
14,0,2,23,5
14,0,2,24,5
14,0,2,25,6
14,0,2,26,2
14,0,2,27,3
14,0,2,28,4
14,0,2,29,4
14,0,2,30,4
14,0,2,31,6
14,0,3,0,7
14,0,3,1,5
14,0,3,2,6
14,0,3,3,4
14,0,3,4,7
14,0,3,5,7
14,0,3,6,8
14,0,3,7,7
14,0,3,8,6
14,0,3,9,5
14,0,3,10,5
14,0,3,11,3
14,0,3,12,5
14,0,3,13,5
14,0,3,14,4
14,0,3,15,3
14,0,3,16,5
14,0,3,17,5
14,0,3,18,5
14,0,3,19,5
14,0,3,20,6
14,0,3,21,7
14,0,3,22,6
14,0,3,23,5
14,0,3,24,8
14,0,3,25,7
14,0,3,26,7
14,0,3,27,6
14,0,3,28,6
14,0,3,29,7
14,0,3,30,5
14,0,3,31,6
14,0,4,0,4
14,0,4,1,6
14,0,4,2,6
14,0,4,3,7
14,0,4,4,8
14,0,4,5,7
14,0,4,6,5
14,0,4,7,5
14,0,4,8,7
14,0,4,9,5
14,0,4,10,4
14,0,4,11,4
14,0,4,12,5
14,0,4,13,4
14,0,4,14,7
14,0,4,15,6
14,0,4,16,3
14,0,4,17,4
14,0,4,18,1
14,0,4,19,3
14,0,4,20,7
14,0,4,21,8
14,0,4,22,6
14,0,4,23,6
14,0,4,24,6
14,0,4,25,6
14,0,4,26,6
14,0,4,27,6
14,0,4,28,8
14,0,4,29,6
14,0,4,30,6
14,0,4,31,8
14,0,5,0,5
14,0,5,1,4
14,0,5,2,6
14,0,5,3,9
14,0,5,4,7
14,0,5,5,8
14,0,5,6,4
14,0,5,7,4
14,0,5,8,4
14,0,5,9,7
14,0,5,10,4
14,0,5,11,4
14,0,5,12,6
14,0,5,13,8
14,0,5,14,8
14,0,5,15,5
14,0,5,16,6
14,0,5,17,4
14,0,5,18,5
14,0,5,19,4
14,0,5,20,4
14,0,5,21,5
14,0,5,22,6
14,0,5,23,6
14,0,5,24,4
14,0,5,25,6
14,0,5,26,6
14,0,5,27,8
14,0,5,28,8
14,0,5,29,9
14,0,5,30,5
14,0,5,31,5
14,0,6,0,5
14,0,6,1,4
14,0,6,2,5
14,0,6,3,5
14,0,6,4,6
14,0,6,5,6
14,0,6,6,6
14,0,6,7,6
14,0,6,8,7
14,0,6,9,10
14,0,6,10,9
14,0,6,11,6
14,0,6,12,7
14,0,6,13,7
14,0,6,14,7
14,0,6,15,9
14,0,6,16,7
14,0,6,17,8
14,0,6,18,7
14,0,6,19,6
14,0,6,20,5
14,0,6,21,5
14,0,6,22,6
14,0,6,23,7
14,0,6,24,6
14,0,6,25,5
14,0,6,26,5
14,0,6,27,3
14,0,6,28,4
14,0,6,29,6
14,0,6,30,3
14,0,6,31,3
14,0,7,0,7
14,0,7,1,6
14,0,7,2,8
14,0,7,3,5
14,0,7,4,6
14,0,7,5,6
14,0,7,6,7
14,0,7,7,7
14,0,7,8,5
14,0,7,9,3
14,0,7,10,8
14,0,7,11,2
14,0,7,12,2
14,0,7,13,3
14,0,7,14,3
14,0,7,15,4
14,0,7,16,6
14,0,7,17,5
14,0,7,18,4
14,0,7,19,5
14,0,7,20,6
14,0,7,21,5
14,0,7,22,6
14,0,7,23,2
14,0,7,24,4
14,0,7,25,9
14,0,7,26,7
14,0,7,27,7
14,0,7,28,10
14,0,7,29,8
14,0,7,30,8
14,0,7,31,5
15,0,0,0,5
15,0,0,1,5
15,0,0,2,5
15,0,0,3,6
15,0,0,4,8
15,0,0,5,7
15,0,0,6,4
15,0,0,7,6
15,0,0,8,8
15,0,0,9,7
15,0,0,10,8
15,0,0,11,5
15,0,0,12,4
15,0,0,13,4
15,0,0,14,6
15,0,0,15,8
15,0,0,16,6
15,0,0,17,6
15,0,0,18,2
15,0,0,19,7
15,0,0,20,5
15,0,0,21,3
15,0,0,22,7
15,0,0,23,8
15,0,0,24,7
15,0,0,25,5
15,0,0,26,4
15,0,0,27,5
15,0,0,28,4
15,0,0,29,4
15,0,0,30,5
15,0,0,31,4
15,0,1,0,5
15,0,1,1,4
15,0,1,2,6
15,0,1,3,7
15,0,1,4,6
15,0,1,5,7
15,0,1,6,4
15,0,1,7,6
15,0,1,8,9
15,0,1,9,7
15,0,1,10,2
15,0,1,11,3
15,0,1,12,5
15,0,1,13,6
15,0,1,14,5
15,0,1,15,6
15,0,1,16,6
15,0,1,17,6
15,0,1,18,4
15,0,1,19,5
15,0,1,20,6
15,0,1,21,4
15,0,1,22,6
15,0,1,23,6
15,0,1,24,7
15,0,1,25,4
15,0,1,26,7
15,0,1,27,7
15,0,1,28,7
15,0,1,29,6
15,0,1,30,6
15,0,1,31,7
15,0,2,0,5
15,0,2,1,4
15,0,2,2,6
15,0,2,3,4
15,0,2,4,4
15,0,2,5,4
15,0,2,6,4
15,0,2,7,2
15,0,2,8,4
15,0,2,9,6
15,0,2,10,5
15,0,2,11,5
15,0,2,12,4
15,0,2,13,5
15,0,2,14,6
15,0,2,15,6
15,0,2,16,6
15,0,2,17,8
15,0,2,18,5
15,0,2,19,8
15,0,2,20,8
15,0,2,21,8
15,0,2,22,8
15,0,2,23,7
15,0,2,24,6
15,0,2,25,7
15,0,2,26,7
15,0,2,27,6
15,0,2,28,6
15,0,2,29,8
15,0,2,30,6
15,0,2,31,6
15,0,3,0,5
15,0,3,1,5
15,0,3,2,6
15,0,3,3,6
15,0,3,4,7
15,0,3,5,5
15,0,3,6,7
15,0,3,7,6
15,0,3,8,6
15,0,3,9,7
15,0,3,10,7
15,0,3,11,8
15,0,3,12,7
15,0,3,13,6
15,0,3,14,6
15,0,3,15,6
15,0,3,16,5
15,0,3,17,4
15,0,3,18,5
15,0,3,19,7
15,0,3,20,5
15,0,3,21,6
15,0,3,22,6
15,0,3,23,5
15,0,3,24,7
15,0,3,25,5
15,0,3,26,7
15,0,3,27,6
15,0,3,28,6
15,0,3,29,7
15,0,3,30,6
15,0,3,31,4
15,0,4,0,6
15,0,4,1,4
15,0,4,2,5
15,0,4,3,5
15,0,4,4,5
15,0,4,5,9
15,0,4,6,6
15,0,4,7,9
15,0,4,8,5
15,0,4,9,7
15,0,4,10,6
15,0,4,11,6
15,0,4,12,7
15,0,4,13,6
15,0,4,14,7
15,0,4,15,6
15,0,4,16,4
15,0,4,17,6
15,0,4,18,7
15,0,4,19,5
15,0,4,20,4
15,0,4,21,5
15,0,4,22,7
15,0,4,23,7
15,0,4,24,5
15,0,4,25,4
15,0,4,26,4
15,0,4,27,8
15,0,4,28,6
15,0,4,29,6
15,0,4,30,5
15,0,4,31,6
15,0,5,0,7
15,0,5,1,5
15,0,5,2,7
15,0,5,3,7
15,0,5,4,5
15,0,5,5,6
15,0,5,6,5
15,0,5,7,5
15,0,5,8,5
15,0,5,9,6
15,0,5,10,7
15,0,5,11,4
15,0,5,12,7
15,0,5,13,6
15,0,5,14,7
15,0,5,15,6
15,0,5,16,5
15,0,5,17,3
15,0,5,18,5
15,0,5,19,6
15,0,5,20,5
15,0,5,21,6
15,0,5,22,6
15,0,5,23,6
15,0,5,24,8
15,0,5,25,6
15,0,5,26,6
15,0,5,27,7
15,0,5,28,6
15,0,5,29,6
15,0,5,30,5
15,0,5,31,6
15,0,6,0,7
15,0,6,1,6
15,0,6,2,5
15,0,6,3,4
15,0,6,4,8
15,0,6,5,7
15,0,6,6,6
15,0,6,7,7
15,0,6,8,8
15,0,6,9,7
15,0,6,10,7
15,0,6,11,8
15,0,6,12,5
15,0,6,13,8
15,0,6,14,5
15,0,6,15,5
15,0,6,16,5
15,0,6,17,6
15,0,6,18,6
15,0,6,19,6
15,0,6,20,3
15,0,6,21,4
15,0,6,22,3
15,0,6,23,3
15,0,6,24,4
15,0,6,25,6
15,0,6,26,5
15,0,6,27,5
15,0,6,28,4
15,0,6,29,5
15,0,6,30,6
15,0,6,31,7
15,0,7,0,5
15,0,7,1,4
15,0,7,2,5
15,0,7,3,7
15,0,7,4,6
15,0,7,5,7
15,0,7,6,8
15,0,7,7,6
15,0,7,8,4
15,0,7,9,3
15,0,7,10,5
15,0,7,11,5
15,0,7,12,7
15,0,7,13,5
15,0,7,14,5
15,0,7,15,5
15,0,7,16,6
15,0,7,17,7
15,0,7,18,7
15,0,7,19,4
15,0,7,20,5
15,0,7,21,6
15,0,7,22,4
15,0,7,23,4
15,0,7,24,7
15,0,7,25,4
15,0,7,26,3
15,0,7,27,6
15,0,7,28,9
15,0,7,29,7
15,0,7,30,7
15,0,7,31,3
16,0,0,0,5
16,0,0,1,5
16,0,0,2,4
16,0,0,3,3
16,0,0,4,6
16,0,0,5,6
16,0,0,6,6
16,0,0,7,8
16,0,0,8,8
16,0,0,9,8
16,0,0,10,7
16,0,0,11,4
16,0,0,12,5
16,0,0,13,7
16,0,0,14,5
16,0,0,15,9
16,0,0,16,4
16,0,0,17,4
16,0,0,18,5
16,0,0,19,5
16,0,0,20,6
16,0,0,21,5
16,0,0,22,6
16,0,0,23,5
16,0,0,24,6
16,0,0,25,7
16,0,0,26,4
16,0,0,27,5
16,0,0,28,9
16,0,0,29,6
16,0,0,30,6
16,0,0,31,7
16,0,1,0,8
16,0,1,1,8
16,0,1,2,6
16,0,1,3,5
16,0,1,4,5
16,0,1,5,5
16,0,1,6,5
16,0,1,7,5
16,0,1,8,5
16,0,1,9,7
16,0,1,10,7
16,0,1,11,6
16,0,1,12,5
16,0,1,13,4
16,0,1,14,7
16,0,1,15,7
16,0,1,16,5
16,0,1,17,5
16,0,1,18,6
16,0,1,19,6
16,0,1,20,6
16,0,1,21,5
16,0,1,22,4
16,0,1,23,6
16,0,1,24,7
16,0,1,25,5
16,0,1,26,6
16,0,1,27,7
16,0,1,28,6
16,0,1,29,7
16,0,1,30,8
16,0,1,31,5
16,0,2,0,5
16,0,2,1,6
16,0,2,2,4
16,0,2,3,6
16,0,2,4,8
16,0,2,5,6
16,0,2,6,7
16,0,2,7,6
16,0,2,8,6
16,0,2,9,4
16,0,2,10,5
16,0,2,11,7
16,0,2,12,8
16,0,2,13,6
16,0,2,14,8
16,0,2,15,8
16,0,2,16,5
16,0,2,17,7
16,0,2,18,7
16,0,2,19,5
16,0,2,20,5
16,0,2,21,5
16,0,2,22,7
16,0,2,23,6
16,0,2,24,5
16,0,2,25,5
16,0,2,26,7
16,0,2,27,3
